latitude,longitude,km
-34.66638735,-58.70508127,28382
-34.66638873,-58.70509205,28383
-34.66639009,-58.70510284,28384
-34.66639146,-58.70511362,28385
-34.66639283,-58.70512441,28386
-34.6663942,-58.70513519,28387
-34.66639558,-58.70514598,28388
-34.66639696,-58.70515676,28389
-34.66639833,-58.70516755,28390
-34.66639972,-58.70517833,28391
-34.6664011,-58.70518911,28392
-34.66640248,-58.70519989,28393
-34.66640387,-58.70521067,28394
-34.66640525,-58.70522145,28395
-34.66640663,-58.70523223,28396
-34.66640801,-58.70524301,28397
-34.66640939,-58.70525379,28398
-34.66641077,-58.70526457,28399
-34.66641215,-58.70527536,28400
-34.66641352,-58.70528614,28401
-34.66641489,-58.70529693,28402
-34.66641626,-58.70530771,28403
-34.66641764,-58.7053185,28404
-34.66641902,-58.70532928,28405
-34.6664204,-58.70534007,28406
-34.66642178,-58.70535086,28407
-34.66642317,-58.70536164,28408
-34.66642454,-58.70537243,28409
-34.66642592,-58.70538321,28410
-34.6664273,-58.70539399,28411
-34.66642868,-58.70540477,28412
-34.66643006,-58.70541555,28413
-34.66643144,-58.70542633,28414
-34.66643282,-58.70543711,28415
-34.66643421,-58.70544789,28416
-34.66643559,-58.70545867,28417
-34.66643698,-58.70546945,28418
-34.66643837,-58.70548023,28419
-34.66643976,-58.705491,28420
-34.66644114,-58.70550178,28421
-34.66644253,-58.70551256,28422
-34.66644392,-58.70552334,28423
-34.6664453,-58.70553412,28424
-34.66644668,-58.70554491,28425
-34.66644805,-58.70555569,28426
-34.66644942,-58.70556647,28427
-34.66645078,-58.70557726,28428
-34.66645215,-58.70558804,28429
-34.66645353,-58.70559882,28430
-34.6664549,-58.7056096,28431
-34.66645628,-58.70562037,28432
-34.66645767,-58.70563115,28433
-34.66645905,-58.70564193,28434
-34.66646044,-58.70565272,28435
-34.66646182,-58.7056635,28436
-34.6664632,-58.70567429,28437
-34.66646458,-58.70568507,28438
-34.66646597,-58.70569585,28439
-34.66646734,-58.70570664,28440
-34.66646872,-58.70571742,28441
-34.6664701,-58.70572821,28442
-34.66647147,-58.705739,28443
-34.66647285,-58.70574978,28444
-34.66647422,-58.70576056,28445
-34.6664756,-58.70577134,28446
-34.66647698,-58.70578212,28447
-34.66647837,-58.70579289,28448
-34.66647976,-58.70580367,28449
-34.66648114,-58.70581445,28450
-34.66648253,-58.70582523,28451
-34.66648391,-58.70583601,28452
-34.66648529,-58.7058468,28453
-34.66648667,-58.70585758,28454
-34.66648805,-58.70586836,28455
-34.66648943,-58.70587914,28456
-34.66649081,-58.70588992,28457
-34.66649219,-58.70590071,28458
-34.66649358,-58.70591149,28459
-34.66649497,-58.70592227,28460
-34.66649635,-58.70593305,28461
-34.66649774,-58.70594383,28462
-34.66649912,-58.7059546,28463
-34.66650051,-58.70596538,28464
-34.6665019,-58.70597616,28465
-34.66650328,-58.70598694,28466
-34.66650467,-58.70599772,28467
-34.66650605,-58.70600851,28468
-34.66650743,-58.70601929,28469
-34.66650881,-58.70603006,28470
-34.6665102,-58.70604084,28471
-34.66651158,-58.70605162,28472
-34.66651295,-58.7060624,28473
-34.66651433,-58.70607319,28474
-34.66651571,-58.70608397,28475
-34.66651709,-58.70609475,28476
-34.66651847,-58.70610554,28477
-34.66651986,-58.70611632,28478
-34.66652125,-58.7061271,28479
-34.66652264,-58.70613789,28480
-34.66652404,-58.70614867,28481
-34.66652543,-58.70615945,28482
-34.66652682,-58.70617023,28483
-34.66652821,-58.70618102,28484
-34.6665296,-58.7061918,28485
-34.66653098,-58.70620258,28486
-34.66653235,-58.70621337,28487
-34.66653372,-58.70622415,28488
-34.66653509,-58.70623493,28489
-34.66653645,-58.70624571,28490
-34.66653782,-58.70625649,28491
-34.66653919,-58.70626727,28492
-34.66654056,-58.70627805,28493
-34.66654194,-58.70628883,28494
-34.66654332,-58.70629961,28495
-34.6665447,-58.7063104,28496
-34.66654608,-58.70632118,28497
-34.66654747,-58.70633196,28498
-34.66654885,-58.70634274,28499
-34.66655023,-58.70635352,28500
-34.6665516,-58.7063643,28501
-34.66655297,-58.70637508,28502
-34.66655434,-58.70638586,28503
-34.66655571,-58.70639665,28504
-34.66655708,-58.70640743,28505
-34.66655845,-58.70641821,28506
-34.66655982,-58.70642899,28507
-34.6665612,-58.70643977,28508
-34.66656258,-58.70645055,28509
-34.66656397,-58.70646133,28510
-34.66656536,-58.70647211,28511
-34.66656674,-58.70648289,28512
-34.66656812,-58.70649367,28513
-34.6665695,-58.70650445,28514
-34.66657088,-58.70651524,28515
-34.66657225,-58.70652602,28516
-34.66657361,-58.70653681,28517
-34.66657498,-58.70654759,28518
-34.66657635,-58.70655838,28519
-34.66657772,-58.70656917,28520
-34.66657909,-58.70657996,28521
-34.66658046,-58.70659075,28522
-34.66658183,-58.70660153,28523
-34.66658322,-58.70661231,28524
-34.66658462,-58.70662308,28525
-34.66658602,-58.70663386,28526
-34.66658742,-58.70664464,28527
-34.66658882,-58.70665542,28528
-34.66659022,-58.7066662,28529
-34.66659162,-58.70667697,28530
-34.66659301,-58.70668775,28531
-34.66659441,-58.70669853,28532
-34.6665958,-58.70670931,28533
-34.66659717,-58.70672011,28534
-34.66659853,-58.7067309,28535
-34.6665999,-58.70674169,28536
-34.66660127,-58.70675247,28537
-34.66660264,-58.70676325,28538
-34.66660402,-58.70677403,28539
-34.66660541,-58.70678481,28540
-34.66660681,-58.70679559,28541
-34.6666082,-58.70680637,28542
-34.6666096,-58.70681715,28543
-34.66661099,-58.70682792,28544
-34.66661239,-58.7068387,28545
-34.66661379,-58.70684948,28546
-34.66661518,-58.70686025,28547
-34.66661658,-58.70687103,28548
-34.66661797,-58.7068818,28549
-34.66661936,-58.70689258,28550
-34.66662075,-58.70690336,28551
-34.66662213,-58.70691414,28552
-34.66662351,-58.70692492,28553
-34.6666249,-58.7069357,28554
-34.66662628,-58.70694648,28555
-34.66662766,-58.70695726,28556
-34.66662904,-58.70696804,28557
-34.66663042,-58.70697882,28558
-34.6666318,-58.7069896,28559
-34.66663318,-58.70700038,28560
-34.66663457,-58.70701117,28561
-34.66663595,-58.70702195,28562
-34.66663733,-58.70703274,28563
-34.66663872,-58.70704352,28564
-34.6666401,-58.7070543,28565
-34.66664149,-58.70706508,28566
-34.66664288,-58.70707586,28567
-34.66664426,-58.70708664,28568
-34.66664564,-58.70709743,28569
-34.66664702,-58.70710821,28570
-34.66664839,-58.707119,28571
-34.66664977,-58.70712978,28572
-34.66665115,-58.70714056,28573
-34.66665254,-58.70715134,28574
-34.66665393,-58.70716212,28575
-34.66665532,-58.7071729,28576
-34.66665672,-58.70718368,28577
-34.66665811,-58.70719445,28578
-34.6666595,-58.70720524,28579
-34.66666088,-58.70721602,28580
-34.66666225,-58.70722681,28581
-34.66666362,-58.70723759,28582
-34.66666498,-58.70724837,28583
-34.66666634,-58.70725916,28584
-34.6666677,-58.70726994,28585
-34.66666905,-58.70728073,28586
-34.6666704,-58.70729152,28587
-34.66667173,-58.70730232,28588
-34.6666731,-58.70731312,28589
-34.66667454,-58.70732389,28590
-34.66667594,-58.70733466,28591
-34.66667732,-58.70734545,28592
-34.6666787,-58.70735623,28593
-34.66668009,-58.70736701,28594
-34.66668146,-58.7073778,28595
-34.66668283,-58.70738858,28596
-34.6666842,-58.70739937,28597
-34.66668557,-58.70741015,28598
-34.66668695,-58.70742093,28599
-34.66668833,-58.70743171,28600
-34.66668971,-58.70744249,28601
-34.6666911,-58.70745327,28602
-34.66669248,-58.70746406,28603
-34.66669386,-58.70747484,28604
-34.66669524,-58.70748562,28605
-34.66669663,-58.7074964,28606
-34.666698,-58.70750719,28607
-34.66669938,-58.70751797,28608
-34.66670076,-58.70752876,28609
-34.66670214,-58.70753954,28610
-34.66670352,-58.70755032,28611
-34.6667049,-58.7075611,28612
-34.66670627,-58.70757189,28613
-34.66670765,-58.70758267,28614
-34.66670902,-58.70759345,28615
-34.66671039,-58.70760423,28616
-34.66671177,-58.70761502,28617
-34.66671314,-58.7076258,28618
-34.66671452,-58.70763658,28619
-34.66671589,-58.70764736,28620
-34.66671727,-58.70765815,28621
-34.66671864,-58.70766893,28622
-34.66672002,-58.70767971,28623
-34.66672139,-58.70769049,28624
-34.66672276,-58.70770128,28625
-34.66672413,-58.70771206,28626
-34.66672549,-58.70772285,28627
-34.66672685,-58.70773363,28628
-34.66672821,-58.70774441,28629
-34.66672957,-58.70775519,28630
-34.66673093,-58.70776597,28631
-34.66673229,-58.70777675,28632
-34.66673365,-58.70778754,28633
-34.66673501,-58.70779832,28634
-34.66673638,-58.7078091,28635
-34.66673774,-58.70781989,28636
-34.66673911,-58.70783067,28637
-34.66674047,-58.70784145,28638
-34.66674183,-58.70785223,28639
-34.6667432,-58.70786302,28640
-34.66674456,-58.70787381,28641
-34.66674592,-58.7078846,28642
-34.66674726,-58.70789539,28643
-34.66674859,-58.70790618,28644
-34.66674992,-58.70791697,28645
-34.66675125,-58.70792776,28646
-34.66675258,-58.70793855,28647
-34.6667539,-58.70794934,28648
-34.66675522,-58.70796013,28649
-34.66675654,-58.70797093,28650
-34.66675786,-58.70798172,28651
-34.66675918,-58.70799252,28652
-34.6667605,-58.70800331,28653
-34.66676181,-58.7080141,28654
-34.66676313,-58.7080249,28655
-34.66676445,-58.7080357,28656
-34.66676577,-58.70804649,28657
-34.66676709,-58.7080573,28658
-34.6667684,-58.7080681,28659
-34.66676971,-58.70807889,28660
-34.66677102,-58.70808969,28661
-34.66677231,-58.70810049,28662
-34.66677359,-58.70811129,28663
-34.66677488,-58.70812208,28664
-34.66677616,-58.70813288,28665
-34.66677745,-58.70814367,28666
-34.66677873,-58.70815447,28667
-34.66678001,-58.70816526,28668
-34.66678129,-58.70817606,28669
-34.66678257,-58.70818685,28670
-34.66678384,-58.70819764,28671
-34.66678511,-58.70820844,28672
-34.66678638,-58.70821924,28673
-34.66678765,-58.70823004,28674
-34.66678892,-58.70824084,28675
-34.66679017,-58.70825164,28676
-34.66679142,-58.70826245,28677
-34.66679266,-58.70827325,28678
-34.6667939,-58.70828406,28679
-34.66679515,-58.70829486,28680
-34.66679639,-58.70830567,28681
-34.66679763,-58.70831647,28682
-34.66679887,-58.70832728,28683
-34.66680011,-58.70833808,28684
-34.66680134,-58.70834889,28685
-34.66680258,-58.70835969,28686
-34.66680381,-58.7083705,28687
-34.66680504,-58.70838131,28688
-34.66680627,-58.70839212,28689
-34.66680749,-58.70840292,28690
-34.6668087,-58.70841373,28691
-34.6668099,-58.70842454,28692
-34.6668111,-58.70843535,28693
-34.6668123,-58.70844616,28694
-34.66681349,-58.70845698,28695
-34.66681467,-58.70846779,28696
-34.66681586,-58.70847861,28697
-34.66681704,-58.70848942,28698
-34.66681822,-58.70850024,28699
-34.6668194,-58.70851105,28700
-34.66682057,-58.70852187,28701
-34.66682174,-58.70853269,28702
-34.66682291,-58.7085435,28703
-34.66682408,-58.70855432,28704
-34.66682524,-58.70856514,28705
-34.66682638,-58.70857596,28706
-34.66682751,-58.70858678,28707
-34.66682865,-58.7085976,28708
-34.66682977,-58.70860843,28709
-34.66683089,-58.70861925,28710
-34.66683201,-58.70863008,28711
-34.66683311,-58.7086409,28712
-34.66683421,-58.70865173,28713
-34.6668353,-58.70866256,28714
-34.66683639,-58.70867339,28715
-34.66683747,-58.70868422,28716
-34.66683856,-58.70869505,28717
-34.66683963,-58.70870588,28718
-34.6668407,-58.70871671,28719
-34.66684177,-58.70872755,28720
-34.66684283,-58.70873838,28721
-34.66684388,-58.70874921,28722
-34.66684494,-58.70876005,28723
-34.66684598,-58.70877088,28724
-34.66684702,-58.70878172,28725
-34.66684806,-58.70879255,28726
-34.66684909,-58.70880338,28727
-34.66685013,-58.70881422,28728
-34.66685118,-58.70882505,28729
-34.66685221,-58.70883589,28730
-34.66685325,-58.70884672,28731
-34.66685427,-58.70885756,28732
-34.66685529,-58.7088684,28733
-34.6668563,-58.70887924,28734
-34.6668573,-58.70889008,28735
-34.66685829,-58.70890092,28736
-34.66685928,-58.70891176,28737
-34.66686025,-58.70892261,28738
-34.66686122,-58.70893345,28739
-34.66686218,-58.70894429,28740
-34.66686313,-58.70895514,28741
-34.66686407,-58.70896599,28742
-34.666865,-58.70897684,28743
-34.66686592,-58.70898769,28744
-34.66686684,-58.70899853,28745
-34.66686775,-58.70900939,28746
-34.66686865,-58.70902024,28747
-34.66686955,-58.70903109,28748
-34.66687045,-58.70904194,28749
-34.66687133,-58.7090528,28750
-34.66687221,-58.70906366,28751
-34.66687309,-58.70907451,28752
-34.66687396,-58.70908537,28753
-34.66687483,-58.70909623,28754
-34.6668757,-58.70910709,28755
-34.66687657,-58.70911794,28756
-34.66687743,-58.7091288,28757
-34.66687829,-58.70913967,28758
-34.66687913,-58.70915053,28759
-34.66687996,-58.70916139,28760
-34.66688077,-58.70917226,28761
-34.66688158,-58.70918313,28762
-34.66688238,-58.70919399,28763
-34.66688317,-58.70920486,28764
-34.66688396,-58.70921573,28765
-34.66688474,-58.7092266,28766
-34.66688553,-58.70923747,28767
-34.66688631,-58.70924834,28768
-34.6668871,-58.7092592,28769
-34.66688788,-58.70927007,28770
-34.66688865,-58.70928094,28771
-34.6668894,-58.70929182,28772
-34.66689013,-58.70930269,28773
-34.66689085,-58.70931357,28774
-34.66689157,-58.70932444,28775
-34.66689227,-58.70933532,28776
-34.66689297,-58.70934619,28777
-34.66689368,-58.70935707,28778
-34.66689438,-58.70936794,28779
-34.66689507,-58.70937882,28780
-34.66689577,-58.70938969,28781
-34.66689646,-58.70940057,28782
-34.66689714,-58.70941144,28783
-34.66689782,-58.70942232,28784
-34.6668985,-58.70943319,28785
-34.66689916,-58.70944407,28786
-34.66689982,-58.70945495,28787
-34.66690046,-58.70946583,28788
-34.6669011,-58.70947671,28789
-34.66690172,-58.7094876,28790
-34.66690232,-58.70949848,28791
-34.66690293,-58.70950937,28792
-34.66690352,-58.70952025,28793
-34.66690411,-58.70953114,28794
-34.66690469,-58.70954202,28795
-34.66690527,-58.70955291,28796
-34.66690584,-58.7095638,28797
-34.66690641,-58.70957468,28798
-34.66690698,-58.70958557,28799
-34.66690753,-58.70959645,28800
-34.66690809,-58.70960734,28801
-34.66690865,-58.70961823,28802
-34.66690918,-58.70962911,28803
-34.66690972,-58.70964,28804
-34.66691024,-58.70965089,28805
-34.66691075,-58.70966178,28806
-34.66691126,-58.70967267,28807
-34.66691176,-58.70968357,28808
-34.66691226,-58.70969446,28809
-34.66691277,-58.70970535,28810
-34.66691326,-58.70971624,28811
-34.66691376,-58.70972713,28812
-34.66691424,-58.70973802,28813
-34.66691471,-58.70974891,28814
-34.66691518,-58.70975981,28815
-34.66691564,-58.7097707,28816
-34.66691609,-58.7097816,28817
-34.66691652,-58.70979249,28818
-34.66691695,-58.70980339,28819
-34.66691736,-58.70981429,28820
-34.66691777,-58.70982519,28821
-34.66691817,-58.70983609,28822
-34.66691856,-58.70984699,28823
-34.66691895,-58.70985789,28824
-34.66691934,-58.70986879,28825
-34.66691973,-58.70987969,28826
-34.6669201,-58.70989059,28827
-34.66692047,-58.70990149,28828
-34.66692083,-58.70991239,28829
-34.66692118,-58.70992329,28830
-34.66692152,-58.70993419,28831
-34.66692184,-58.70994509,28832
-34.66692215,-58.70995599,28833
-34.66692244,-58.7099669,28834
-34.66692273,-58.7099778,28835
-34.66692302,-58.7099887,28836
-34.6669233,-58.7099996,28837
-34.66692357,-58.7100105,28838
-34.66692385,-58.7100214,28839
-34.66692413,-58.71003231,28840
-34.6669244,-58.71004321,28841
-34.66692466,-58.71005411,28842
-34.66692491,-58.71006501,28843
-34.66692516,-58.71007592,28844
-34.66692539,-58.71008682,28845
-34.66692562,-58.71009773,28846
-34.66692585,-58.71010864,28847
-34.66692606,-58.71011954,28848
-34.66692627,-58.71013044,28849
-34.66692646,-58.71014135,28850
-34.66692664,-58.71015225,28851
-34.66692683,-58.71016316,28852
-34.66692701,-58.71017407,28853
-34.66692718,-58.71018498,28854
-34.66692735,-58.71019588,28855
-34.66692752,-58.71020679,28856
-34.66692769,-58.7102177,28857
-34.66692785,-58.7102286,28858
-34.666928,-58.71023951,28859
-34.66692815,-58.71025043,28860
-34.66692829,-58.71026134,28861
-34.66692842,-58.71027225,28862
-34.66692853,-58.71028316,28863
-34.66692864,-58.71029406,28864
-34.66692874,-58.71030497,28865
-34.66692883,-58.71031588,28866
-34.66692894,-58.71032679,28867
-34.66692903,-58.7103377,28868
-34.66692913,-58.71034861,28869
-34.66692922,-58.71035951,28870
-34.66692931,-58.71037042,28871
-34.66692939,-58.71038132,28872
-34.66692946,-58.71039223,28873
-34.66692952,-58.71040314,28874
-34.66692958,-58.71041405,28875
-34.66692963,-58.71042496,28876
-34.66692966,-58.71043587,28877
-34.6669297,-58.71044677,28878
-34.66692972,-58.71045768,28879
-34.66692974,-58.71046859,28880
-34.66692976,-58.71047949,28881
-34.66692977,-58.7104904,28882
-34.66692977,-58.71050131,28883
-34.66692978,-58.71051222,28884
-34.66692977,-58.71052312,28885
-34.66692976,-58.71053403,28886
-34.66692975,-58.71054493,28887
-34.66692973,-58.71055584,28888
-34.6669297,-58.71056674,28889
-34.66692966,-58.71057765,28890
-34.66692962,-58.71058856,28891
-34.66692956,-58.71059947,28892
-34.66692951,-58.71061037,28893
-34.66692944,-58.71062128,28894
-34.66692936,-58.71063219,28895
-34.66692928,-58.71064309,28896
-34.66692919,-58.710654,28897
-34.6669291,-58.71066491,28898
-34.666929,-58.71067582,28899
-34.6669289,-58.71068673,28900
-34.66692879,-58.71069763,28901
-34.66692869,-58.71070854,28902
-34.66692857,-58.71071945,28903
-34.66692845,-58.71073036,28904
-34.66692833,-58.71074127,28905
-34.66692819,-58.71075217,28906
-34.66692806,-58.71076308,28907
-34.66692793,-58.71077399,28908
-34.66692778,-58.71078489,28909
-34.66692764,-58.7107958,28910
-34.66692749,-58.71080671,28911
-34.66692732,-58.71081762,28912
-34.66692714,-58.71082852,28913
-34.66692696,-58.71083943,28914
-34.66692678,-58.71085033,28915
-34.66692659,-58.71086124,28916
-34.66692638,-58.71087215,28917
-34.66692618,-58.71088305,28918
-34.66692597,-58.71089396,28919
-34.66692576,-58.71090486,28920
-34.66692554,-58.71091576,28921
-34.66692531,-58.71092667,28922
-34.66692507,-58.71093757,28923
-34.66692482,-58.71094848,28924
-34.66692456,-58.71095938,28925
-34.6669243,-58.71097029,28926
-34.66692404,-58.71098119,28927
-34.66692378,-58.7109921,28928
-34.66692351,-58.711003,28929
-34.66692324,-58.7110139,28930
-34.66692296,-58.71102481,28931
-34.66692268,-58.71103571,28932
-34.66692239,-58.71104661,28933
-34.66692209,-58.71105751,28934
-34.66692152,-58.71106841,28935
-34.66692114,-58.7110793,28936
-34.66692075,-58.71109019,28937
-34.66692046,-58.71110109,28938
-34.66692018,-58.71111199,28939
-34.66691986,-58.7111229,28940
-34.66691953,-58.71113381,28941
-34.66691921,-58.71114472,28942
-34.66691887,-58.71115562,28943
-34.66691851,-58.71116653,28944
-34.66691813,-58.71117743,28945
-34.66691774,-58.71118834,28946
-34.66691733,-58.71119924,28947
-34.66691691,-58.71121015,28948
-34.66691649,-58.71122105,28949
-34.66691606,-58.71123195,28950
-34.66691563,-58.71124284,28951
-34.6669152,-58.71125374,28952
-34.66691476,-58.71126463,28953
-34.66691432,-58.71127552,28954
-34.66691386,-58.71128642,28955
-34.66691339,-58.71129731,28956
-34.66691293,-58.7113082,28957
-34.66691245,-58.71131909,28958
-34.66691197,-58.71132998,28959
-34.66691149,-58.71134088,28960
-34.666911,-58.71135177,28961
-34.66691051,-58.71136266,28962
-34.66691001,-58.71137355,28963
-34.66690952,-58.71138444,28964
-34.66690904,-58.71139533,28965
-34.66690854,-58.71140622,28966
-34.66690804,-58.71141712,28967
-34.66690753,-58.71142801,28968
-34.66690701,-58.7114389,28969
-34.66690648,-58.71144979,28970
-34.66690594,-58.71146068,28971
-34.66690539,-58.71147157,28972
-34.66690484,-58.71148246,28973
-34.66690428,-58.71149335,28974
-34.66690372,-58.71150424,28975
